,_c0,id,price,sales,prev_price,prev_sales,PriceElasticty,SalesRevenue
4086,4086,4087,4170.4,41742,4170.11,41743.0,0.3444975661537813,174080836.79999998
4087,4087,4088,4172.01,41739,4170.4,41742.0,0.18620839896541305,174135525.39000002
4088,4088,4089,4172.29,41738,4172.01,41739.0,0.3569973936365529,174143040.02
4089,4089,4090,4174.4,41735,4172.29,41738.0,0.14216970461773676,174218583.99999997
4090,4090,4091,4174.4,41734,4174.4,41735.0,,174214409.6
4091,4091,4092,4175.28,41732,4174.4,41734.0,0.22735659375725567,174242784.95999998
4092,4092,4093,4177.7,41729,4175.28,41732.0,0.12406913270026969,174331243.29999998
4093,4093,4094,4178.25,41727,4177.7,41729.0,0.3640873361683124,174345837.75
4094,4094,4095,4178.56,41726,4178.25,41727.0,0.32302555465793237,174354594.56
4095,4095,4096,4183.22,41720,4178.56,41726.0,0.1290204484738391,174523938.4
4096,4096,4097,4183.43,41719,4183.22,41720.0,0.4774888298779178,174528516.17000002
4097,4097,4098,4184.04,41717,4183.43,41719.0,0.32880684439411273,174545596.68
4098,4098,4099,4184.86,41716,4184.04,41717.0,0.1223254061313835,174575619.76
4099,4099,4100,4185.11,41714,4184.86,41716.0,0.8025861201006832,174577678.54
4100,4100,4101,4185.14,41713,4185.11,41714.0,3.3443409606871057,174574744.82000002
4101,4101,4102,4185.34,41712,4185.14,41713.0,0.5016769553495722,174578902.08
4102,4102,4103,4185.35,41711,4185.34,41712.0,10.034031382013696,174575133.85000002
4103,4103,4104,4185.67,41710,4185.35,41711.0,0.31358336030524436,174584295.70000002
4104,4104,4105,4186.48,41708,4185.67,41710.0,0.24781192678624486,174609707.83999997
4105,4105,4106,4186.93,41707,4186.48,41708.0,0.22307232245696448,174624289.51000002
4106,4106,4107,4187.64,41705,4186.93,41707.0,0.2828170770173093,174645526.20000002
4107,4107,4108,4188.6,41703,4187.64,41705.0,0.20921854018798366,174677185.8
4108,4108,4109,4188.73,41702,4188.6,41703.0,0.7726275403200855,174678418.45999998
4109,4109,4110,4188.82,41701,4188.73,41702.0,1.1160736291109237,174677982.82
4110,4110,4111,4191.54,41697,4188.82,41701.0,0.14777403323255064,174774643.38
4111,4111,4112,4194.17,41693,4191.54,41697.0,0.15294317734662227,174867529.81
4112,4112,4113,4194.84,41692,4194.17,41693.0,0.1501578275200556,174891269.28
4113,4113,4114,4197.35,41688,4194.84,41692.0,0.16039827258486838,174979126.8
4114,4114,4115,4198.64,41686,4197.35,41688.0,0.15612827451831857,175024507.04000002
4115,4115,4116,4200.97,41683,4198.64,41686.0,0.1297238601621036,175109032.51000002
4116,4116,4117,4200.99,41682,4200.97,41683.0,5.039261080908462,175105665.17999998
4117,4117,4118,4202.8,41679,4200.99,41682.0,0.16709172996550403,175168501.20000002
4118,4118,4119,4203.72,41677,4202.8,41679.0,0.21924088821751794,175198438.44
4119,4119,4120,4204.36,41675,4203.72,41677.0,0.31523238794538694,175216703.0
4120,4120,4121,4205.98,41673,4204.36,41675.0,0.12457570430568021,175275804.54
4121,4121,4122,4206.4,41671,4205.98,41673.0,0.48064590589539063,175284894.39999998
4122,4122,4123,4207.85,41669,4206.4,41671.0,0.13925920409118903,175336901.65
4123,4123,4124,4209.33,41666,4207.85,41669.0,0.20473812145384754,175385943.78
4124,4124,4125,4213.74,41661,4209.33,41666.0,0.11460830206769562,175548622.14
4125,4125,4126,4213.98,41660,4213.74,41661.0,0.42144837435978844,175554406.79999998
4126,4126,4127,4214.14,41658,4213.98,41660.0,1.2644506589152038,175552644.12
4127,4127,4128,4215.75,41656,4214.14,41658.0,0.12569211709293024,175611282.0
4128,4128,4129,4216.31,41654,4215.75,41656.0,0.36147521305939845,175626176.74
4129,4129,4130,4217.51,41652,4216.31,41654.0,0.1687317440120615,175667726.52
4130,4130,4131,4217.84,41651,4217.51,41652.0,0.30685169401668977,175677253.84
4131,4131,4132,4219.14,41648,4217.84,41651.0,0.23373574528086918,175718742.72
4132,4132,4133,4219.4,41647,4219.14,41648.0,0.3896503160695044,175725351.79999998
4133,4133,4134,4219.64,41646,4219.4,41647.0,0.42215632365943595,175731127.44000003
4134,4134,4135,4219.91,41645,4219.64,41646.0,0.3752817542429235,175738151.95
4135,4135,4136,4221.11,41642,4219.91,41645.0,0.25337147453988257,175775462.61999997
4136,4136,4137,4222.32,41640,4221.11,41642.0,0.1675762186862429,175817404.79999998
4137,4137,4138,4223.51,41638,4222.32,41640.0,0.170449245525847,175858509.38
4138,4138,4139,4225.33,41635,4223.51,41638.0,0.16724099456800606,175921614.54999998
4139,4139,4140,4225.6,41634,4225.33,41635.0,0.3758870737091851,175928630.4
4140,4140,4141,4226.18,41632,4225.6,41634.0,0.3500116369889379,175944325.76000002
4141,4141,4142,4226.4,41631,4226.18,41632.0,0.46143927292954307,175949258.39999998
4142,4142,4143,4226.94,41630,4226.4,41631.0,0.1880151971911746,175967512.2
4143,4143,4144,4226.98,41629,4226.94,41630.0,2.5384402887398623,175964950.42
4144,4144,4145,4227.96,41627,4226.98,41629.0,0.20725208503685508,175997290.92
4145,4145,4146,4228.73,41625,4227.96,41627.0,0.26384265328691275,176020886.24999997
4146,4146,4147,4228.98,41624,4228.73,41625.0,0.4063813379139689,176027063.51999998
4147,4147,4148,4229.29,41622,4228.98,41624.0,0.6555207922410363,176031508.38
4148,4148,4149,4230.37,41620,4229.29,41622.0,0.18819871023087012,176067999.4
4149,4149,4150,4231.15,41618,4230.37,41620.0,0.2606526481680508,176092000.7
4150,4150,4151,4232.34,41616,4231.15,41618.0,0.17089594325840862,176133061.44
4151,4151,4152,4233.45,41614,4232.34,41616.0,0.18327136460026644,176170788.29999998
4152,4152,4153,4233.66,41613,4233.45,41614.0,0.48445301919526645,176175293.57999998
4153,4153,4154,4234.07,41611,4233.66,41613.0,0.4963231760070972,176183886.76999998
4154,4154,4155,4234.18,41610,4234.07,41611.0,0.92505606648182,176184229.8
4155,4155,4156,4235.38,41608,4234.18,41610.0,0.16962596233189306,176225691.04
4156,4156,4157,4236.08,41606,4235.38,41608.0,0.2908665780827471,176246344.48
4157,4157,4158,4237.48,41604,4236.08,41606.0,0.14547633354511308,176296117.92
4158,4158,4159,4238.05,41602,4237.48,41604.0,0.3574105443640326,176311356.1
4159,4159,4160,4240.04,41599,4238.05,41602.0,0.15361642529544628,176381423.96
4160,4160,4161,4241.37,41597,4240.04,41599.0,0.15330063945382827,176428267.89
4161,4161,4162,4242.41,41595,4241.37,41597.0,0.19611214465888677,176463043.95
4162,4162,4163,4246.35,41590,4242.41,41595.0,0.12950096857684196,176605696.50000003
4163,4163,4164,4247.06,41588,4246.35,41590.0,0.28763733909865674,176626731.28000003
4164,4164,4165,4247.6,41587,4247.06,41588.0,0.18912956840219913,176644941.20000002
4165,4165,4166,4248.85,41585,4247.6,41587.0,0.16344827586206898,176688427.25000003
4166,4166,4167,4251.56,41581,4248.85,41585.0,0.15086370184096992,176784116.36
4167,4167,4168,4251.6,41580,4251.56,41581.0,2.55623429251925,176781528.00000003
4168,4168,4169,4251.69,41579,4251.6,41580.0,1.1361488233480683,176781018.51
4169,4169,4170,4252.32,41577,4251.69,41579.0,0.3246531476123486,176798708.64
4170,4170,4171,4253.64,41575,4252.32,41577.0,0.15499107876914736,176845083.0
4171,4171,4172,4254.4,41573,4253.64,41575.0,0.2692738123272813,176868171.2
4172,4172,4173,4254.75,41572,4254.4,41573.0,0.2924031167578552,176878467.0
4173,4173,4174,4255.72,41570,4254.75,41572.0,0.2110529073721785,176910280.4
4174,4174,4175,4257.98,41567,4255.72,41570.0,0.13593672710609458,176991454.66
4175,4175,4176,4258.31,41565,4257.98,41567.0,0.6208665590596631,176996655.15
4176,4176,4177,4258.96,41564,4258.31,41565.0,0.15762841255999283,177019413.44
4177,4177,4178,4259.42,41562,4258.96,41564.0,0.44554573518039803,177030014.04
4178,4178,4179,4260.28,41560,4259.42,41562.0,0.23836355975507123,177057236.79999998
4179,4179,4180,4262.99,41557,4260.28,41560.0,0.11351894610660043,177157075.42999998
4180,4180,4181,4263.39,41555,4262.99,41557.0,0.5129451824037665,177165171.45000002
4181,4181,4182,4264.67,41553,4263.39,41555.0,0.16033466994757006,177209832.51
4182,4182,4183,4265.05,41551,4264.67,41553.0,0.5402058042679275,177217092.55
4183,4183,4184,4265.43,41550,4265.05,41551.0,0.270136720122994,177228616.5
4184,4184,4185,4265.98,41549,4265.43,41550.0,0.1866647558391204,177247203.01999998
4185,4185,4186,4266.3,41547,4265.98,41549.0,0.6417487002972095,177251966.1
4186,4186,4187,4266.93,41546,4266.3,41547.0,0.1630078288641303,177273873.78
4187,4187,4188,4267.29,41544,4266.93,41546.0,0.570614193445378,177280295.76
4188,4188,4189,4267.32,41543,4267.29,41544.0,3.4239652412822092,177277274.76
4189,4189,4190,4267.63,41542,4267.32,41543.0,0.33137265179223696,177285885.46
4190,4190,4191,4269.57,41539,4267.63,41542.0,0.15890342762010348,177353668.23
4191,4191,4192,4270.43,41537,4269.57,41539.0,0.23906381044183192,177380850.91000003
4192,4192,4193,4270.86,41536,4270.43,41537.0,0.2391085565262798,177394440.95999998
4193,4193,4194,4270.9,41535,4270.86,41536.0,2.570620312746857,177391831.49999997
4194,4194,4195,4271.92,41533,4270.9,41535.0,0.201649581679747,177425653.36
4195,4195,4196,4272.95,41531,4271.92,41533.0,0.19974935691187967,177459886.45
4196,4196,4197,4273.39,41529,4272.95,41531.0,0.4676980496021555,177469613.31
4197,4197,4198,4275.82,41526,4273.39,41529.0,0.12707940818633756,177557701.32
4198,4198,4199,4276.21,41524,4275.82,41526.0,0.528074221583712,177565344.04
4199,4199,4200,4276.59,41523,4276.21,41524.0,0.271019644551232,177576846.57
4200,4200,4201,4276.7,41522,4276.59,41523.0,0.936325869328837,177577137.4
4201,4201,4202,4276.74,41521,4276.7,41522.0,2.5750033115397377,177574521.54
4202,4202,4203,4280.72,41516,4276.74,41521.0,0.12946732046492476,177718371.52
4203,4203,4204,4281.97,41514,4280.72,41516.0,0.16500426351920994,177761702.58
4204,4204,4205,4282.1,41512,4281.97,41514.0,1.5869116069281004,177758535.20000002
4205,4205,4206,4282.23,41511,4282.1,41512.0,0.7935085643600825,177759649.52999997
4206,4206,4207,4284.07,41508,4282.23,41511.0,0.16823610833977481,177823177.56
4207,4207,4208,4284.73,41507,4284.07,41508.0,0.15639378790619965,177846288.10999998
4208,4208,4209,4284.79,41506,4284.73,41507.0,1.7205176699117095,177844493.74
4209,4209,4210,4285.8,41504,4284.79,41506.0,0.2044508534698348,177877843.20000002
4210,4210,4211,4285.89,41503,4285.8,41504.0,1.1473851602858314,177877292.67000002
4211,4211,4212,4286.06,41501,4285.89,41503.0,1.2149591656810772,177875776.06
4212,4212,4213,4286.33,41500,4286.06,41501.0,0.3825206032776497,177882695.0
4213,4213,4214,4286.61,41499,4286.33,41500.0,0.36889170781781344,177890028.39
4214,4214,4215,4290.68,41494,4286.61,41499.0,0.1269650609353765,178037475.92000002
4215,4215,4216,4292.13,41491,4290.68,41494.0,0.21398491210503964,178084765.83
4216,4216,4217,4294.16,41488,4292.13,41491.0,0.15291939553584738,178156110.07999998
4217,4217,4218,4294.66,41487,4294.16,41488.0,0.20702187405845132,178172559.42
4218,4218,4219,4295.07,41485,4294.66,41487.0,0.5050031571040156,178180978.95
4219,4219,4220,4297.8,41482,4295.07,41485.0,0.11381289290576553,178281339.6
4220,4220,4221,4298.89,41480,4297.8,41482.0,0.19013214627496863,178317957.20000002
4221,4221,4222,4300.52,41477,4298.89,41480.0,0.19078721469344473,178372668.04000002
4222,4222,4223,4302.83,41474,4300.52,41477.0,0.13469616783624408,178455571.42
4223,4223,4224,4304.63,41471,4302.83,41474.0,0.172955171097296,178517310.73000002
4224,4224,4225,4305.85,41469,4304.63,41471.0,0.1701897876007187,178559293.65
4225,4225,4226,4307.48,41466,4305.85,41469.0,0.19114673661584103,178613965.67999998
4226,4226,4227,4307.94,41465,4307.48,41466.0,0.22584044462314448,178628732.1
4227,4227,4228,4308.78,41463,4307.94,41465.0,0.24739533088940338,178654945.14
4228,4228,4229,4310.69,41460,4308.78,41463.0,0.16326513217050578,178721207.39999998
4229,4229,4230,4310.93,41459,4310.69,41460.0,0.43323504464071205,178726846.87
4230,4230,4231,4312.24,41456,4310.93,41459.0,0.23816821512705283,178768221.44
4231,4231,4232,4312.68,41455,4312.24,41456.0,0.2364232841127018,178782149.4
4232,4232,4233,4313.37,41453,4312.68,41455.0,0.30157576444101136,178802126.60999998
4233,4233,4234,4315.74,41450,4313.37,41453.0,0.1317554738746899,178887423.0
4234,4234,4235,4316.37,41448,4315.74,41450.0,0.33056917910587785,178904903.76
4235,4235,4236,4316.57,41447,4316.37,41448.0,0.5207153628088456,178908876.79
4236,4236,4237,4317.2,41445,4316.57,41447.0,0.330656681595195,178926354.0
4237,4237,4238,4317.77,41444,4317.2,41445.0,0.1827633362137577,178945659.88000003
4238,4238,4239,4318.15,41442,4317.77,41444.0,0.5483701774293792,178952772.29999998
4239,4239,4240,4318.75,41441,4318.15,41442.0,0.17367654806564198,178973318.75
4240,4240,4241,4319.42,41439,4318.75,41441.0,0.31111947501869497,178992445.38
4241,4241,4242,4319.52,41438,4319.42,41439.0,1.0423808776824175,178992269.76000002
4242,4242,4243,4320.51,41436,4319.52,41438.0,0.21061618916197977,179024652.36
4243,4243,4244,4321.61,41434,4320.51,41436.0,0.18960957468991488,179061588.73999998
4244,4244,4245,4321.64,41433,4321.61,41434.0,3.4767559260869167,179058510.12
4245,4245,4246,4322.26,41431,4321.64,41433.0,0.33649773589377396,179075554.06
4246,4246,4247,4322.9,41430,4322.26,41431.0,0.16302075162033147,179097746.99999997
4247,4247,4248,4323.44,41428,4322.9,41430.0,0.38648629560795145,179111472.32
4248,4248,4249,4323.63,41427,4323.44,41428.0,0.5492836248472646,179115020.01
4249,4249,4250,4325.17,41424,4323.63,41427.0,0.20335676924010676,179165842.08
4250,4250,4251,4325.69,41423,4325.17,41424.0,0.20080714124572238,179183056.86999997
4251,4251,4252,4325.77,41422,4325.69,41423.0,1.3053684591570873,179182044.94000003
4252,4252,4253,4326.39,41420,4325.77,41422.0,0.33690873649105535,179199073.8
4253,4253,4254,4326.5,41419,4326.39,41420.0,0.9495845720478338,179199303.5
4254,4254,4255,4326.61,41418,4326.5,41419.0,0.9496316424287519,179199532.98
4255,4255,4256,4326.87,41417,4326.61,41418.0,0.40179411341326055,179205974.79
4256,4256,4257,4327.71,41415,4326.87,41417.0,0.24877031650979436,179232109.65
4257,4257,4258,4327.87,41414,4327.71,41415.0,0.6531211894390757,179234408.18
4258,4258,4259,4328.25,41412,4327.87,41414.0,0.5500510264382727,179241489.0
4259,4259,4260,4328.65,41411,4328.25,41412.0,0.2613072455721199,179253725.14999998
4260,4260,4261,4330.4,41408,4328.65,41411.0,0.17923526864953349,179313203.2
4261,4261,4262,4331.32,41406,4330.4,41408.0,0.2273749135044199,179342635.92
4262,4262,4263,4331.68,41405,4331.32,41406.0,0.29058807270592046,179353210.4
4263,4263,4264,4333.15,41402,4331.68,41405.0,0.21354869190551673,179401076.29999998
4264,4264,4265,4333.45,41401,4333.15,41402.0,0.3488842996829722,179409163.45
4265,4265,4266,4333.47,41400,4333.45,41401.0,5.233584135343063,179405658.0
4266,4266,4267,4334.55,41398,4333.47,41400.0,0.19386807518164656,179441700.9
4267,4267,4268,4337.23,41394,4334.55,41398.0,0.1563309887897814,179535298.61999997
4268,4268,4269,4340.72,41390,4337.23,41394.0,0.12014488909167673,179662400.8
4269,4269,4270,4340.86,41389,4340.72,41390.0,0.7491185652707033,179663854.54
4270,4270,4271,4343.37,41385,4340.86,41389.0,0.16719513806949685,179750367.45
4271,4271,4272,4343.82,41384,4343.37,41385.0,0.2332378869706589,179764646.88
4272,4272,4273,4346.31,41380,4343.82,41384.0,0.16867295192072895,179850307.8
4273,4273,4274,4348.49,41377,4346.31,41380.0,0.1445837947354402,179927470.73
4274,4274,4275,4349.92,41375,4348.49,41377.0,0.1470128624275657,179977940.0
4275,4275,4276,4349.97,41374,4349.92,41375.0,2.102717857609965,179975658.78
4276,4276,4277,4351.99,41371,4349.97,41374.0,0.1561871166874138,180046178.29
4277,4277,4278,4352.65,41369,4351.99,41371.0,0.3188022355535749,180064777.85
4278,4278,4279,4353.94,41367,4352.65,41369.0,0.16315254722596212,180109435.98
4279,4279,4280,4357.84,41362,4353.94,41367.0,0.13500645140092538,180248978.08
4280,4280,4281,4361.22,41357,4357.84,41362.0,0.15592569725793198,180366975.54000002
4281,4281,4282,4362.25,41355,4361.22,41357.0,0.20479225141494967,180400848.75
4282,4282,4283,4363.36,41353,4362.25,41355.0,0.19008826014199906,180438026.07999998
4283,4283,4284,4364.22,41351,4363.36,41353.0,0.24541373663190252,180464861.22
4284,4284,4285,4364.29,41350,4364.22,41351.0,1.5077568590527133,180463391.5
4285,4285,4286,4364.99,41349,4364.29,41350.0,0.15079263352644218,180487971.51
4286,4286,4287,4365.65,41347,4364.99,41349.0,0.31992460153442337,180506530.54999998
4287,4287,4288,4369.51,41342,4365.65,41347.0,0.13683771835749062,180644282.42000002
4288,4288,4289,4371.62,41339,4369.51,41342.0,0.15031442434698672,180718399.18
4289,4289,4290,4371.77,41338,4371.62,41339.0,0.7050239687755314,180720228.26000002
4290,4290,4291,4373.45,41335,4371.77,41338.0,0.1888943704198473,180776555.75
4291,4291,4292,4374.7,41333,4373.45,41335.0,0.16931630134997822,180819475.1
4292,4292,4293,4375.21,41331,4374.7,41333.0,0.41509450968988826,180831804.51
4293,4293,4294,4377.03,41328,4375.21,41331.0,0.17453355630689382,180893895.84
4294,4294,4295,4378.43,41326,4377.03,41328.0,0.15132721949325045,180942998.18
4295,4295,4296,4379.12,41324,4378.43,41326.0,0.3071288916946817,180962754.88
4296,4296,4297,4379.83,41323,4379.12,41324.0,0.1492679624883422,180987715.09
4297,4297,4298,4380.4,41321,4379.83,41323.0,0.3719283810418507,181002508.39999998
4298,4298,4299,4381.78,41319,4380.4,41321.0,0.15366422548647019,181050767.82
4299,4299,4300,4382.48,41317,4381.78,41319.0,0.30302462434228855,181070926.16
4300,4300,4301,4382.73,41316,4382.48,41317.0,0.42429586242784356,181076872.67999998
4301,4301,4302,4383.09,41314,4382.73,41316.0,0.589362217111476,181082980.26000002
4302,4302,4303,4383.71,41313,4383.09,41314.0,0.17113050213613573,181104211.23
4303,4303,4304,4384.39,41311,4383.71,41313.0,0.31211911081227817,181123535.29000002
4304,4304,4305,4385.2,41309,4384.39,41311.0,0.262083135342398,181148226.79999998
4305,4305,4306,4385.78,41308,4385.2,41309.0,0.18304198058930637,181167800.23999998
4306,4306,4307,4387.07,41305,4385.78,41308.0,0.2469584295956643,181207926.35
4307,4307,4308,4387.6,41304,4387.07,41305.0,0.20041377007414465,181225430.4
4308,4308,4309,4388.49,41302,4387.6,41304.0,0.2387423499722859,181253413.98
4309,4309,4310,4391.24,41298,4388.49,41302.0,0.15460673563724409,181349429.51999998
4310,4310,4311,4391.46,41297,4391.24,41298.0,0.4833387449157628,181354123.62
4311,4311,4312,4391.77,41296,4391.46,41297.0,0.34304359933606265,181362533.92000002
4312,4312,4313,4393.45,41293,4391.77,41296.0,0.18995135983180125,181418730.85
4313,4313,4314,4394.95,41291,4393.45,41293.0,0.14189027737414833,181471880.45
4314,4314,4315,4396.83,41288,4394.95,41291.0,0.1698910881726825,181536317.04
4315,4315,4316,4397.01,41286,4396.83,41288.0,1.1832941765346883,181534954.86
4316,4316,4317,4399.71,41283,4397.01,41286.0,0.11837533860569939,181633227.93
4317,4317,4318,4400.67,41281,4399.71,41283.0,0.22205955380067957,181664058.27
4318,4318,4319,4402.38,41278,4400.67,41281.0,0.18706558180720118,181721441.64000002
4319,4319,4320,4403.04,41276,4402.38,41278.0,0.3232198428797732,181739879.04
4320,4320,4321,4403.1,41275,4403.04,41276.0,1.7779191045416907,181737952.50000003
4321,4321,4322,4403.71,41274,4403.1,41275.0,0.17489483146532,181758726.54
4322,4322,4323,4404.95,41272,4403.71,41274.0,0.1721163488119928,181801096.4
4323,4323,4324,4405.77,41270,4404.95,41272.0,0.260346986692757,181826127.9
4324,4324,4325,4406.13,41268,4405.77,41270.0,0.5931207443849443,181832172.84
4325,4325,4326,4407.32,41266,4406.13,41268.0,0.17947174507970468,181872467.11999997
4326,4326,4327,4407.33,41265,4407.32,41266.0,10.680410996846755,181868472.45
4327,4327,4328,4408.46,41263,4407.33,41265.0,0.1890651432434012,181906284.98
4328,4328,4329,4409.82,41261,4408.46,41263.0,0.1571428775087554,181953583.01999998
4329,4329,4330,4410.81,41259,4409.82,41261.0,0.21594103908679238,181985609.79000002
4330,4330,4331,4412.23,41256,4410.81,41259.0,0.22590105256163925,182030960.88
4331,4331,4332,4412.69,41255,4412.23,41256.0,0.23250971016774313,182045525.95
4332,4332,4333,4415.16,41251,4412.69,41255.0,0.1732736208314839,182129765.16
4333,4333,4334,4416.59,41249,4415.16,41251.0,0.14972239881327745,182179920.91
4334,4334,4335,4418.32,41246,4416.59,41249.0,0.1857161425443314,182238026.72
4335,4335,4336,4418.36,41245,4418.32,41246.0,2.67807397170844,182235258.2
4336,4336,4337,4418.68,41244,4418.36,41245.0,0.3347810011025304,182244037.92000002
4337,4337,4338,4419.21,41242,4418.68,41244.0,0.4043174393461049,182257058.82
4338,4338,4339,4419.31,41241,4419.21,41242.0,1.0715565631666943,182256763.71
4339,4339,4340,4421.6,41238,4419.31,41241.0,0.14042335826015165,182337940.8
4340,4340,4341,4423.57,41235,4421.6,41238.0,0.16332377906055714,182405908.95
4341,4341,4342,4425.42,41232,4423.57,41235.0,0.1740055235853213,182468917.44
4342,4342,4343,4425.6,41231,4425.42,41232.0,0.5962957124195558,182471913.60000002
4343,4343,4344,4425.65,41230,4425.6,41231.0,2.1467724136570747,182469549.49999997
4344,4344,4345,4426.55,41228,4425.65,41230.0,0.23856454868592045,182497803.4
4345,4345,4346,4426.76,41227,4426.55,41228.0,0.511292451004933,182502034.52
4346,4346,4347,4426.85,41226,4426.76,41227.0,1.1930850841604963,182501318.10000002
4347,4347,4348,4426.97,41225,4426.85,41226.0,0.8948567431977833,182501838.25
4348,4348,4349,4428.5,41222,4426.97,41225.0,0.21060398397357769,182551627.0
4349,4349,4350,4430.19,41219,4428.5,41222.0,0.19074835588001496,182608001.60999998
4350,4350,4351,4431.0,41218,4430.19,41219.0,0.13270425586490694,182636958.0
4351,4351,4352,4431.48,41216,4431.0,41218.0,0.4479583666937621,182647879.67999998
4352,4352,4353,4432.9,41214,4431.48,41216.0,0.15146235901395713,182697540.6
4353,4353,4354,4432.95,41213,4432.9,41214.0,2.151200456153383,182695168.35
4354,4354,4355,4435.34,41209,4432.95,41213.0,0.18007724102582567,182775926.06
4355,4355,4356,4436.41,41207,4435.34,41209.0,0.2012074145842839,182811146.87
4356,4356,4357,4441.06,41201,4436.41,41207.0,0.13900106785747326,182976113.06
4357,4357,4358,4443.35,41198,4441.06,41201.0,0.14125129025233762,183057133.3
4358,4358,4359,4443.97,41197,4443.35,41198.0,0.17397156498302954,183078232.09
4359,4359,4360,4446.06,41193,4443.97,41197.0,0.2065106382237214,183146549.58
4360,4360,4361,4446.53,41192,4446.06,41193.0,0.22965836323779218,183161463.76
4361,4361,4362,4447.64,41190,4446.53,41192.0,0.19452709974901228,183198291.60000002
4362,4362,4363,4448.06,41188,4447.64,41190.0,0.5142207408588318,183206695.28000003
4363,4363,4364,4448.26,41187,4448.06,41188.0,0.5399890743555745,183210484.62
4364,4364,4365,4448.86,41186,4448.26,41187.0,0.18001691492778965,183230747.95999998
4365,4365,4366,4449.88,41184,4448.86,41186.0,0.21183088265040792,183263857.92000002
4366,4366,4367,4450.55,41182,4449.88,41184.0,0.32256571596521805,183282550.1
4367,4367,4368,4451.6,41180,4450.55,41182.0,0.20587742151080907,183316888.00000003
4368,4368,4369,4451.64,41179,4451.6,41180.0,2.7025704537476467,183314083.56
4369,4369,4370,4452.91,41177,4451.64,41179.0,0.1702719095856039,183357475.07
4370,4370,4371,4453.66,41175,4452.91,41177.0,0.2884065151220776,183379450.5
4371,4371,4372,4453.97,41174,4453.66,41175.0,0.3489330814283544,183387760.78
4372,4372,4373,4455.94,41171,4453.97,41174.0,0.16477492091746523,183455505.73999998
4373,4373,4374,4456.34,41169,4455.94,41171.0,0.5411877580755308,183463061.46
4374,4374,4375,4458.38,41166,4456.34,41169.0,0.15922611711837506,183533671.08
4375,4375,4376,4458.43,41165,4458.38,41166.0,2.166088107752259,183531270.95000002
4376,4376,4377,4458.44,41164,4458.43,41165.0,10.830776519350833,183527224.16
4377,4377,4378,4459.65,41162,4458.44,41164.0,0.17905211753393496,183568113.29999998
4378,4378,4379,4460.42,41160,4459.65,41162.0,0.28144375728237714,183590887.20000002
4379,4379,4380,4460.9,41159,4460.42,41160.0,0.22578120887462477,183606183.1
4380,4380,4381,4461.6,41157,4460.9,41159.0,0.30969504279642657,183626071.20000002
4381,4381,4382,4461.75,41156,4461.6,41157.0,0.7227169462921322,183627783.0
4382,4382,4383,4463.28,41153,4461.75,41156.0,0.21261415912636922,183677361.84
4383,4383,4384,4463.65,41152,4463.28,41153.0,0.2931393941782997,183688124.79999998
4384,4384,4385,4465.85,41149,4463.65,41152.0,0.147951919285147,183765261.65
4385,4385,4386,4465.87,41148,4465.85,41149.0,5.426516155030686,183761618.76
4386,4386,4387,4466.51,41146,4465.87,41148.0,0.33919468612518194,183779020.46
4387,4387,4388,4467.74,41144,4466.51,41146.0,0.17653707342766897,183820694.56
4388,4388,4389,4468.52,41142,4467.74,41144.0,0.2784615509256489,183843849.84
4389,4389,4390,4471.43,41138,4468.52,41142.0,0.1493508880079328,183945687.34
4390,4390,4391,4472.66,41136,4471.43,41138.0,0.17676587709802472,183987341.76
4391,4391,4392,4474.04,41133,4472.66,41136.0,0.2364116231640766,184030687.32
4392,4392,4393,4474.45,41132,4474.04,41133.0,0.2653082764950028,184043077.4
4393,4393,4394,4477.42,41128,4474.45,41132.0,0.1465644368148497,184147329.76
4394,4394,4395,4477.59,41127,4477.42,41128.0,0.6404051961794683,184149843.93
4395,4395,4396,4478.56,41125,4477.59,41127.0,0.22450868866153978,184180780.00000003
4396,4396,4397,4479.98,41123,4478.56,41125.0,0.15340995491487236,184230217.54
4397,4397,4398,4480.05,41121,4479.98,41123.0,3.112699493465728,184224136.05
4398,4398,4399,4480.84,41120,4480.05,41121.0,0.13792267523714127,184252140.8
4399,4399,4400,4483.18,41116,4480.84,41120.0,0.18633093913991633,184330428.88000003
4400,4400,4401,4484.22,41114,4483.18,41116.0,0.20971664842515633,184364221.08
4401,4401,4402,4487.49,41110,4484.22,41114.0,0.13347159962226401,184480713.89999998
4402,4402,4403,4487.67,41109,4487.49,41110.0,0.6064534961495441,184483626.03
4403,4403,4404,4488.15,41107,4487.67,41109.0,0.45489016736443044,184494382.04999998
4404,4404,4405,4491.0,41104,4488.15,41107.0,0.11496924793645688,184598064.0
4405,4405,4406,4491.24,41102,4491.0,41104.0,0.9105418096011006,184598946.48
4406,4406,4407,4491.81,41101,4491.24,41102.0,0.19171729550123673,184617882.81
4407,4407,4408,4492.71,41099,4491.81,41101.0,0.2428905109490033,184645888.29
4408,4408,4409,4492.92,41098,4492.71,41099.0,0.5205629680609618,184650026.16
4409,4409,4410,4493.41,41096,4492.92,41098.0,0.44624787647760195,184661177.35999998
4410,4410,4411,4494.56,41094,4493.41,41096.0,0.19018435544355308,184699448.64000002
4411,4411,4412,4495.17,41092,4494.56,41094.0,0.3586319396269408,184715525.64000002
4412,4412,4413,4497.71,41089,4495.17,41092.0,0.12924534638205637,184806406.19
4413,4413,4414,4498.01,41087,4497.71,41089.0,0.7297929646932232,184809736.87
